query_id,split,query_type,input_tokens,agent_id,token_budget,observed_quality,cost_usd,latency_ms
292,test,math_olympiad,245,E,4096,0.0,0.0045785,14246.4
293,test,math_comp,164,A,512,0.0,0.0001383,4428.1
293,test,math_comp,164,A,1024,1.0,0.0002016,4840.0
293,test,math_comp,164,A,2048,1.0,0.0002101,6877.6
293,test,math_comp,164,A,4096,1.0,0.0001701,5589.1
293,test,math_comp,164,B,512,0.0,0.0002434,8922.5
293,test,math_comp,164,B,1024,0.0,0.0004738,18219.4
293,test,math_comp,164,B,2048,1.0,0.0003564,13094.7
293,test,math_comp,164,B,4096,1.0,0.0003555,13349.0
293,test,math_comp,164,C,512,0.0,0.0001147,1625.4
293,test,math_comp,164,C,1024,1.0,0.0001667,1998.6
293,test,math_comp,164,C,2048,1.0,0.0001585,2022.7
293,test,math_comp,164,C,4096,1.0,0.0001677,2030.3
293,test,math_comp,164,D,512,0.0,0.0001406,7409.4
293,test,math_comp,164,D,1024,1.0,5.88e-05,3479.7
293,test,math_comp,164,D,2048,1.0,0.0002384,10050.6
293,test,math_comp,164,D,4096,0.0,5.24e-05,11194.5
293,test,math_comp,164,E,512,0.0,0.0006124,1419.5
293,test,math_comp,164,E,1024,1.0,0.0009853,2500.6
293,test,math_comp,164,E,2048,1.0,0.0011016,5348.1
293,test,math_comp,164,E,4096,1.0,0.0009718,4765.8
294,train,multihop_qa,3028,A,512,0.0,0.0003097,4184.8
294,train,multihop_qa,3028,A,1024,0.0,0.0004377,7184.7
294,train,multihop_qa,3028,A,2048,0.0,0.0006937,14226.7
294,train,multihop_qa,3028,A,4096,1.0,0.0008167,17940.6
294,train,multihop_qa,3028,B,512,0.0,0.0003822,6801.7
294,train,multihop_qa,3028,B,1024,1.0,0.0003314,3756.0
294,train,multihop_qa,3028,B,2048,1.0,0.0003336,4320.5
294,train,multihop_qa,3028,B,4096,0.0,0.0003327,3728.5
294,train,multihop_qa,3028,C,512,1.0,0.0002532,957.2
294,train,multihop_qa,3028,C,1024,0.0,0.0004574,3181.8
294,train,multihop_qa,3028,C,2048,1.0,0.0002532,319.2
294,train,multihop_qa,3028,C,4096,1.0,0.0002532,336.6
294,train,multihop_qa,3028,D,512,0.66667,0.0003043,5240.5
294,train,multihop_qa,3028,D,1024,1.0,0.0003093,5299.1
294,train,multihop_qa,3028,D,2048,0.66667,0.0002986,5818.6
294,train,multihop_qa,3028,D,4096,1.0,0.0003091,5978.8
294,train,multihop_qa,3028,E,512,0.0,0.0014533,4438.4
294,train,multihop_qa,3028,E,1024,0.0,0.0020165,7789.0
294,train,multihop_qa,3028,E,2048,1.0,0.0025767,7075.4
294,train,multihop_qa,3028,E,4096,1.0,0.0025767,6997.2
295,test,knowledge,265,A,512,0.0,0.0001439,3691.1
295,test,knowledge,265,A,1024,0.0,0.0002719,7552.6
295,test,knowledge,265,A,2048,0.0,0.0005279,14211.4
295,test,knowledge,265,A,4096,0.0,0.0010399,27933.5
295,test,knowledge,265,B,512,0.0,0.0002534,9476.3
295,test,knowledge,265,B,1024,0.0,0.0004838,18457.6
295,test,knowledge,265,B,2048,0.0,0.0009446,36052.6
295,test,knowledge,265,B,4096,0.0,0.0009711,38512.8
295,test,knowledge,265,C,512,0.0,0.0001236,1734.8
295,test,knowledge,265,C,1024,0.0,0.000226,4222.6
295,test,knowledge,265,C,2048,0.0,0.0004308,5934.5
295,test,knowledge,265,C,4096,1.0,0.0005288,6238.6
295,test,knowledge,265,D,512,0.0,0.0001461,27890.6
295,test,knowledge,265,D,1024,1.0,0.0002451,12296.7
295,test,knowledge,265,D,2048,1.0,8.26e-05,22225.4
295,test,knowledge,265,D,4096,1.0,0.0002148,11904.7
295,test,knowledge,265,E,512,0.0,0.0006394,1333.0
295,test,knowledge,265,E,1024,0.0,0.0012023,9683.8
295,test,knowledge,265,E,2048,1.0,0.0022363,14189.7
295,test,knowledge,265,E,4096,1.0,0.0012056,6330.5
296,train,multihop_qa,2852,A,512,0.0,0.0002399,2104.8
296,train,multihop_qa,2852,A,1024,0.22222,0.0004271,9591.1
296,train,multihop_qa,2852,A,2048,0.0,0.0002426,2739.3
296,train,multihop_qa,2852,A,4096,0.4,0.0006194,13567.1
296,train,multihop_qa,2852,B,512,1.0,0.0002637,2188.3
296,train,multihop_qa,2852,B,1024,1.0,0.0002642,1812.8
296,train,multihop_qa,2852,B,2048,1.0,0.0002642,1795.8
296,train,multihop_qa,2852,B,4096,1.0,0.0002642,1772.8
296,train,multihop_qa,2852,C,512,0.4,0.0002368,221.0
296,train,multihop_qa,2852,C,1024,0.0,0.0004406,5087.8
296,train,multihop_qa,2852,C,2048,1.0,0.0005052,6519.7
296,train,multihop_qa,2852,C,4096,1.0,0.000521,6824.3
296,train,multihop_qa,2852,D,512,0.4,0.0002514,3162.8
296,train,multihop_qa,2852,D,1024,0.4,0.0002501,3446.4
296,train,multihop_qa,2852,D,2048,0.4,0.0002148,808.2
296,train,multihop_qa,2852,D,4096,0.4,0.0002446,2741.2
296,train,multihop_qa,2852,E,512,0.0,0.0014011,3388.5
296,train,multihop_qa,2852,E,1024,0.4,0.0015265,3877.9
296,train,multihop_qa,2852,E,2048,0.4,0.0015265,3885.9
296,train,multihop_qa,2852,E,4096,0.4,0.0014209,10527.6
297,train,multihop_qa,3541,A,512,0.0,0.0003405,3636.0
297,train,multihop_qa,3541,A,1024,0.0,0.0004685,6870.8
297,train,multihop_qa,3541,A,2048,0.0,0.0002907,2174.9
297,train,multihop_qa,3541,A,4096,0.66667,0.0008135,17714.2
297,train,multihop_qa,3541,B,512,0.0,0.0004579,7834.8
297,train,multihop_qa,3541,B,1024,0.66667,0.0004399,6742.7
297,train,multihop_qa,3541,B,2048,0.66667,0.0004399,6597.5
297,train,multihop_qa,3541,B,4096,0.66667,0.0004399,8220.5
297,train,multihop_qa,3541,C,512,0.0,0.0002939,269.6
297,train,multihop_qa,3541,C,1024,0.0,0.0002939,319.8
297,train,multihop_qa,3541,C,2048,0.0,0.0002939,281.1
297,train,multihop_qa,3541,C,4096,0.0,0.0011121,17940.6
297,train,multihop_qa,3541,D,512,0.66667,0.0002708,1273.7
297,train,multihop_qa,3541,D,1024,0.66667,0.0003485,4758.0
297,train,multihop_qa,3541,D,2048,0.66667,0.0003195,4011.7
297,train,multihop_qa,3541,D,4096,0.66667,0.0003958,6945.3
297,train,multihop_qa,3541,E,512,0.0,0.0016135,3417.2
297,train,multihop_qa,3541,E,1024,0.0,0.002177,5950.4
297,train,multihop_qa,3541,E,2048,0.66667,0.0025114,7151.1
297,train,multihop_qa,3541,E,4096,0.66667,0.0025265,34575.3
298,train,knowledge,439,A,512,0.0,0.0001569,3418.6
298,train,knowledge,439,A,1024,0.0,0.0002849,6823.4
298,train,knowledge,439,A,2048,0.0,0.0005409,13952.1
298,train,knowledge,439,A,4096,1.0,0.0007002,18090.0
298,train,knowledge,439,B,512,0.0,0.0002723,11247.8
298,train,knowledge,439,B,1024,0.0,0.0005027,20612.5
298,train,knowledge,439,B,2048,0.0,0.0007727,31689.0
298,train,knowledge,439,B,4096,0.0,0.0006067,24874.3
298,train,knowledge,439,C,512,0.0,0.0001209,1696.6
298,train,knowledge,439,C,1024,1.0,0.0001693,2024.2
298,train,knowledge,439,C,2048,0.0,0.0004437,6037.9
298,train,knowledge,439,C,4096,1.0,0.0001663,2551.8
298,train,knowledge,439,D,512,0.0,0.0001609,7421.4
298,train,knowledge,439,D,1024,0.0,0.0002889,15661.9
298,train,knowledge,439,D,2048,0.0,0.0005449,35677.7
298,train,knowledge,439,D,4096,1.0,0.0004584,27739.8
298,train,knowledge,439,E,512,0.0,0.0006799,3390.0
298,train,knowledge,439,E,1024,0.0,0.0012434,2703.5
298,train,knowledge,439,E,2048,0.0,0.0023695,45145.1
298,train,knowledge,439,E,4096,0.0,0.0046223,38226.6
299,train,knowledge,241,A,512,0.0,0.0001429,4778.0
299,train,knowledge,241,A,1024,0.0,0.0002709,7184.7
299,train,knowledge,241,A,2048,0.0,0.0002634,9140.2
299,train,knowledge,241,A,4096,0.0,0.0003234,10974.7
299,train,knowledge,241,B,512,0.0,0.0002496,30798.0
299,train,knowledge,241,B,1024,0.0,0.00048,56906.8
299,train,knowledge,241,B,2048,0.0,0.000611,61596.2
299,train,knowledge,241,B,4096,0.0,0.0003633,15501.6
299,train,knowledge,241,C,512,0.0,0.0001217,2368.5
299,train,knowledge,241,C,1024,0.0,9.15e-05,1493.6
299,train,knowledge,241,C,2048,0.0,0.0004289,9470.9
299,train,knowledge,241,C,4096,0.0,0.0001109,987.7
299,train,knowledge,241,D,512,0.0,0.0001459,3802.0
299,train,knowledge,241,D,1024,0.0,0.0002239,20692.6
299,train,knowledge,241,D,2048,0.0,0.0002312,13834.5
299,train,knowledge,241,D,4096,0.0,7.82e-05,7555.2
299,train,knowledge,241,E,512,0.0,0.000637,16495.2
299,train,knowledge,241,E,1024,0.0,0.0012002,25228.8
299,train,knowledge,241,E,2048,0.0,0.0013146,26933.3
299,train,knowledge,241,E,4096,0.0,0.0010949,2817.3
300,test,math_olympiad,184,A,512,0.0,0.0001393,3357.1
300,test,math_olympiad,184,A,1024,0.0,0.0002673,6529.1
300,test,math_olympiad,184,A,2048,1.0,0.0003151,9145.7
300,test,math_olympiad,184,A,4096,1.0,0.0003523,8490.7
300,test,math_olympiad,184,B,512,0.0,0.000245,10796.9
300,test,math_olympiad,184,B,1024,1.0,0.000326,14384.3
300,test,math_olympiad,184,B,2048,1.0,0.0003323,15156.7
300,test,math_olympiad,184,B,4096,1.0,0.0003377,14997.1
300,test,math_olympiad,184,C,512,1.0,9.68e-05,1353.4
300,test,math_olympiad,184,C,1024,1.0,8.24e-05,1124.7
300,test,math_olympiad,184,C,2048,1.0,0.000141,1678.1
300,test,math_olympiad,184,C,4096,1.0,7.82e-05,964.8
300,test,math_olympiad,184,D,512,1.0,6.08e-05,8156.7
300,test,math_olympiad,184,D,1024,1.0,0.0001908,9207.2
300,test,math_olympiad,184,D,2048,1.0,0.0001413,6488.3
300,test,math_olympiad,184,D,4096,1.0,0.0001693,8119.7
300,test,math_olympiad,184,E,512,0.0,0.0006214,1522.8
300,test,math_olympiad,184,E,1024,0.0,0.0011846,5758.1
300,test,math_olympiad,184,E,2048,1.0,0.001841,9291.9
300,test,math_olympiad,184,E,4096,1.0,0.0019257,9937.2
301,test,math_comp,106,A,512,0.0,0.0001344,3330.2
301,test,math_comp,106,A,1024,0.0,0.0001554,3573.3
301,test,math_comp,106,A,2048,0.0,8.19e-05,1868.9
301,test,math_comp,106,A,4096,0.0,0.0001706,4092.3
301,test,math_comp,106,B,512,0.0,0.0002384,9707.7
301,test,math_comp,106,B,1024,0.0,0.0004688,18242.9
301,test,math_comp,106,B,2048,0.0,0.0006659,26902.2
301,test,math_comp,106,B,4096,0.0,0.0009161,40450.8
301,test,math_comp,106,C,512,0.0,0.0001109,3140.8
301,test,math_comp,106,C,1024,0.0,0.0002133,4445.5
301,test,math_comp,106,C,2048,0.0,0.0004181,8292.8
301,test,math_comp,106,C,4096,0.0,9.95e-05,2660.0
301,test,math_comp,106,D,512,0.0,0.0001356,7145.6
301,test,math_comp,106,D,1024,0.0,0.0002636,12700.2
301,test,math_comp,106,D,2048,1.0,0.0004836,19853.4
301,test,math_comp,106,D,4096,1.0,0.0004796,20420.5
301,test,math_comp,106,E,512,0.0,0.000598,2655.1
301,test,math_comp,106,E,1024,0.0,0.0011609,9601.8
301,test,math_comp,106,E,2048,0.0,0.0022873,18633.0
301,test,math_comp,106,E,4096,1.0,0.0042541,22672.5
302,test,math_comp,82,A,512,1.0,0.0001157,2809.8
302,test,math_comp,82,A,1024,1.0,0.0001272,4423.3
302,test,math_comp,82,A,2048,1.0,0.0001237,3025.0
302,test,math_comp,82,A,4096,1.0,0.0001272,4441.8
302,test,math_comp,82,B,512,1.0,0.0001893,8575.5
302,test,math_comp,82,B,1024,1.0,0.0001888,8358.9
302,test,math_comp,82,B,2048,1.0,0.0001893,8660.9
302,test,math_comp,82,B,4096,1.0,0.0001893,8566.2
302,test,math_comp,82,C,512,0.0,0.0001092,1615.0
302,test,math_comp,82,C,1024,1.0,0.0001712,3941.8
302,test,math_comp,82,C,2048,1.0,0.0001274,2005.5
302,test,math_comp,82,C,4096,1.0,0.0001732,2998.7
302,test,math_comp,82,D,512,1.0,9.57e-05,5651.9
302,test,math_comp,82,D,1024,1.0,0.0001412,10022.6
302,test,math_comp,82,D,2048,1.0,3.27e-05,2152.0
302,test,math_comp,82,D,4096,1.0,3.42e-05,2237.9
302,test,math_comp,82,E,512,1.0,0.0005086,7448.7
302,test,math_comp,82,E,1024,1.0,0.0006087,8938.9
302,test,math_comp,82,E,2048,1.0,0.0005152,3126.2
302,test,math_comp,82,E,4096,1.0,0.0005086,4173.6
303,train,math_comp,155,A,512,0.0,0.0001254,2968.1
303,train,math_comp,155,A,1024,1.0,0.0001589,5461.2
303,train,math_comp,155,A,2048,1.0,0.0001579,5451.4
303,train,math_comp,155,A,4096,0.0,0.0001132,2741.4
303,train,math_comp,155,B,512,0.0,0.0002422,11234.9
303,train,math_comp,155,B,1024,0.0,0.0004726,21849.9
303,train,math_comp,155,B,2048,1.0,0.0007242,33787.2
303,train,math_comp,155,B,4096,1.0,0.0007476,35163.9
303,train,math_comp,155,C,512,1.0,0.0001027,1416.4
303,train,math_comp,155,C,1024,1.0,0.0001763,3485.3
303,train,math_comp,155,C,2048,1.0,0.0001059,1400.9
303,train,math_comp,155,C,4096,1.0,0.0001993,3368.7
303,train,math_comp,155,D,512,0.0,2.95e-05,2899.5
303,train,math_comp,155,D,1024,0.0,0.0002678,10511.1
303,train,math_comp,155,D,2048,1.0,0.0003743,17220.7
303,train,math_comp,155,D,4096,1.0,0.000328,13599.0
303,train,math_comp,155,E,512,0.0,0.0006097,3257.3
303,train,math_comp,155,E,1024,1.0,0.0010687,2848.4
303,train,math_comp,155,E,2048,1.0,0.001251,18174.2
303,train,math_comp,155,E,4096,1.0,0.0010651,5636.0
304,test,coding,296,A,512,1.0,0.0001222,3745.1
304,test,coding,296,A,1024,0.0,0.0001094,2395.6
304,test,coding,296,A,2048,1.0,0.0001222,3759.0
304,test,coding,296,A,4096,1.0,0.0001222,3792.1
304,test,coding,296,B,512,1.0,0.0001966,8330.0
304,test,coding,296,B,1024,1.0,0.0001966,8229.6
304,test,coding,296,B,2048,1.0,0.0001966,8179.1
304,test,coding,296,B,4096,1.0,0.0001966,8543.3
304,test,coding,296,C,512,1.0,0.0001052,1715.0
304,test,coding,296,C,1024,1.0,0.0001052,1635.3
304,test,coding,296,C,2048,1.0,0.000105,1667.2
304,test,coding,296,C,4096,1.0,0.0001048,1647.7
304,test,coding,296,D,512,0.0,0.0001492,4404.5
304,test,coding,296,D,1024,1.0,4.72e-05,1896.3
304,test,coding,296,D,2048,1.0,4.76e-05,1852.2
304,test,coding,296,D,4096,0.0,0.0006974,29965.0
304,test,coding,296,E,512,0.0,0.000652,4887.1
304,test,coding,296,E,1024,0.0,0.0012152,9386.3
304,test,coding,296,E,2048,0.0,0.0017358,6156.1
304,test,coding,296,E,4096,0.0,0.0016552,8996.9
305,train,coding,228,A,512,1.0,8.11e-05,1657.9
305,train,coding,228,A,1024,1.0,8.04e-05,1704.0
305,train,coding,228,A,2048,1.0,8.04e-05,1629.3
305,train,coding,228,A,4096,1.0,4.56e-05,1237.1
305,train,coding,228,B,512,1.0,0.0001394,5401.3
305,train,coding,228,B,1024,1.0,0.0001516,6369.6
305,train,coding,228,B,2048,1.0,0.0001516,7159.1
305,train,coding,228,B,4096,1.0,0.0001511,6371.9
305,train,coding,228,C,512,0.0,0.0001206,2146.9
305,train,coding,228,C,1024,0.0,0.000223,3644.0
305,train,coding,228,C,2048,1.0,7.68e-05,757.1
305,train,coding,228,C,4096,1.0,6.62e-05,575.3
305,train,coding,228,D,512,1.0,3.7e-05,1780.4
305,train,coding,228,D,1024,0.0,0.000272,11839.1
305,train,coding,228,D,2048,1.0,0.0003602,15607.3
305,train,coding,228,D,4096,1.0,0.0002687,10265.1
305,train,coding,228,E,512,0.0,0.0006313,3290.4
305,train,coding,228,E,1024,1.0,0.0011835,19229.6
305,train,coding,228,E,2048,1.0,0.0010089,3030.1
305,train,coding,228,E,4096,1.0,0.0011189,3108.7
306,train,multihop_qa,1903,A,512,1.0,0.0001821,2177.1
306,train,multihop_qa,1903,A,1024,1.0,0.0001736,2281.7
306,train,multihop_qa,1903,A,2048,1.0,0.0001763,2208.2
306,train,multihop_qa,1903,A,4096,1.0,0.0001653,1301.8
306,train,multihop_qa,1903,B,512,1.0,0.0001767,1936.3
306,train,multihop_qa,1903,B,1024,1.0,0.0001767,1822.9
306,train,multihop_qa,1903,B,2048,1.0,0.0001767,1786.4
306,train,multihop_qa,1903,B,4096,1.0,0.0001767,1786.1
306,train,multihop_qa,1903,C,512,0.0,0.0001536,631.2
306,train,multihop_qa,1903,C,1024,0.0,0.0001536,544.5
306,train,multihop_qa,1903,C,2048,0.0,0.0001536,423.6
306,train,multihop_qa,1903,C,4096,0.0,0.0001536,429.0
306,train,multihop_qa,1903,D,512,1.0,0.0001947,3238.3
306,train,multihop_qa,1903,D,1024,1.0,0.000192,3705.7
306,train,multihop_qa,1903,D,2048,0.75,0.000238,3972.5
306,train,multihop_qa,1903,D,4096,1.0,0.0001982,3100.8
306,train,multihop_qa,1903,E,512,0.0,0.0011116,1895.7
306,train,multihop_qa,1903,E,1024,1.0,0.0011512,1932.2
306,train,multihop_qa,1903,E,2048,1.0,0.0010464,9706.0
306,train,multihop_qa,1903,E,4096,1.0,0.0011531,5384.2
307,train,math_comp,111,A,512,0.0,0.0001347,4705.0
307,train,math_comp,111,A,1024,0.0,0.0002627,6121.0
307,train,math_comp,111,A,2048,0.0,0.0005187,18707.9
307,train,math_comp,111,A,4096,0.0,0.0010307,37999.7
307,train,math_comp,111,B,512,0.0,0.0002391,11102.9
307,train,math_comp,111,B,1024,0.0,0.0004695,20868.8
307,train,math_comp,111,B,2048,1.0,0.0006846,30718.0
307,train,math_comp,111,B,4096,0.0,0.0006891,30910.0
307,train,math_comp,111,C,512,0.0,0.0001113,3206.9
307,train,math_comp,111,C,1024,0.0,0.0002137,5964.6
307,train,math_comp,111,C,2048,1.0,0.0003171,8806.0
307,train,math_comp,111,C,4096,1.0,8.11e-05,1872.8
307,train,math_comp,111,D,512,1.0,5.05e-05,5160.4
307,train,math_comp,111,D,1024,1.0,0.0001538,10744.5
307,train,math_comp,111,D,2048,1.0,0.000147,10577.3
307,train,math_comp,111,D,4096,1.0,0.000331,15571.1
307,train,math_comp,111,E,512,0.0,0.0005992,3002.3
307,train,math_comp,111,E,1024,0.0,0.0011624,7133.8
307,train,math_comp,111,E,2048,0.0,0.0022888,19383.8
307,train,math_comp,111,E,4096,1.0,0.0033756,27380.3
308,train,multihop_qa,2420,A,512,0.34146,0.0002732,4932.8
308,train,multihop_qa,2420,A,1024,0.21538,0.0004012,6320.3
308,train,multihop_qa,2420,A,2048,0.16667,0.0006572,19050.8
308,train,multihop_qa,2420,A,4096,0.0,0.0011692,24949.3
308,train,multihop_qa,2420,B,512,0.4,0.0002281,2039.5
308,train,multihop_qa,2420,B,1024,0.4,0.0002299,1869.9
308,train,multihop_qa,2420,B,2048,0.4,0.0002299,2177.7
308,train,multihop_qa,2420,B,4096,0.4,0.0002299,1841.8
308,train,multihop_qa,2420,C,512,1.0,0.0001998,375.3
308,train,multihop_qa,2420,C,1024,1.0,0.0001998,462.3
308,train,multihop_qa,2420,C,2048,1.0,0.0001998,411.4
308,train,multihop_qa,2420,C,4096,1.0,0.0001998,345.0
308,train,multihop_qa,2420,D,512,0.17241,0.0003064,9388.5
308,train,multihop_qa,2420,D,1024,0.0,0.0004344,14681.6
308,train,multihop_qa,2420,D,2048,0.0,0.0006904,62497.6
308,train,multihop_qa,2420,D,4096,0.0,0.0012023,55634.5
308,train,multihop_qa,2420,E,512,0.0,0.0012712,5593.0
308,train,multihop_qa,2420,E,1024,0.0,0.0018344,6427.6
308,train,multihop_qa,2420,E,2048,0.0,0.0029608,12394.9
308,train,multihop_qa,2420,E,4096,0.0,0.0052136,38075.0
309,train,knowledge,225,A,512,0.0,0.0001436,4720.4
309,train,knowledge,225,A,1024,0.0,0.0001976,6763.1
309,train,knowledge,225,A,2048,0.0,0.0005276,12436.3
309,train,knowledge,225,A,4096,0.0,0.0002146,7402.8
309,train,knowledge,225,B,512,0.0,0.0002484,10648.8
309,train,knowledge,225,B,1024,0.0,0.0004785,64183.3
309,train,knowledge,225,B,2048,1.0,0.0002688,28112.3
309,train,knowledge,225,B,4096,1.0,0.000567,26204.5
309,train,knowledge,225,C,512,1.0,5.32e-05,2658.6
309,train,knowledge,225,C,1024,1.0,3.04e-05,846.2
309,train,knowledge,225,C,2048,0.0,0.0004274,13612.3
309,train,knowledge,225,C,4096,1.0,2.9e-05,695.1
309,train,knowledge,225,D,512,0.0,0.0001471,10457.7
309,train,knowledge,225,D,1024,0.0,0.000275,19559.7
309,train,knowledge,225,D,2048,0.0,0.000531,32249.6
309,train,knowledge,225,D,4096,0.0,0.001043,70234.9
309,train,knowledge,225,E,512,0.0,0.0006304,9291.7
309,train,knowledge,225,E,1024,0.0,0.0011936,6768.5
309,train,knowledge,225,E,2048,0.0,0.00232,34614.9
309,train,knowledge,225,E,4096,0.0,0.0045731,16307.1
310,test,coding,188,A,512,1.0,7.98e-05,2620.9
310,test,coding,188,A,1024,1.0,8e-05,1775.2
310,test,coding,188,A,2048,1.0,7.55e-05,1655.8
310,test,coding,188,A,4096,1.0,7.55e-05,1720.0
310,test,coding,188,B,512,0.0,0.0001204,15935.1
310,test,coding,188,B,1024,0.0,0.0001204,16395.5
310,test,coding,188,B,2048,0.0,0.0001204,12981.8
310,test,coding,188,B,4096,0.0,0.0001204,15691.0
310,test,coding,188,C,512,1.0,4.77e-05,1571.5
310,test,coding,188,C,1024,1.0,4.77e-05,2184.2
310,test,coding,188,C,2048,1.0,4.93e-05,2511.6
310,test,coding,188,C,4096,1.0,5.87e-05,2617.2
310,test,coding,188,D,512,0.0,0.0001412,6567.2
310,test,coding,188,D,1024,1.0,6.67e-05,3615.7
310,test,coding,188,D,2048,1.0,7.74e-05,3971.1
310,test,coding,188,D,4096,1.0,0.0001807,8143.1
310,test,coding,188,E,512,0.0,0.0006199,2604.7
310,test,coding,188,E,1024,1.0,0.0008781,4215.8
310,test,coding,188,E,2048,1.0,0.000852,3358.4
310,test,coding,188,E,4096,1.0,0.0008121,4049.3
311,test,multihop_qa,2411,A,512,1.0,0.0001974,1530.3
311,test,multihop_qa,2411,A,1024,1.0,0.0002089,1783.8
311,test,multihop_qa,2411,A,2048,1.0,0.0001859,1129.5
311,test,multihop_qa,2411,A,4096,1.0,0.0001937,1411.0
311,test,multihop_qa,2411,B,512,1.0,0.0002271,1902.3
311,test,multihop_qa,2411,B,1024,1.0,0.0002271,1753.7
311,test,multihop_qa,2411,B,2048,1.0,0.0002271,2121.2
311,test,multihop_qa,2411,B,4096,1.0,0.0002271,1724.2
311,test,multihop_qa,2411,C,512,1.0,0.0002889,2642.4
311,test,multihop_qa,2411,C,1024,1.0,0.0002013,836.3
311,test,multihop_qa,2411,C,2048,1.0,0.0002967,2820.0
311,test,multihop_qa,2411,C,4096,1.0,0.0002771,2294.3
311,test,multihop_qa,2411,D,512,1.0,0.0001887,1284.5
311,test,multihop_qa,2411,D,1024,1.0,0.0001974,1915.6
311,test,multihop_qa,2411,D,2048,1.0,0.0002209,11632.1
311,test,multihop_qa,2411,D,4096,1.0,0.0002184,2621.2
311,test,multihop_qa,2411,E,512,1.0,0.0010152,1423.1
311,test,multihop_qa,2411,E,1024,1.0,0.0010248,1803.1
311,test,multihop_qa,2411,E,2048,1.0,0.0010248,2889.6
311,test,multihop_qa,2411,E,4096,1.0,0.0010226,1907.1
312,train,knowledge,279,A,512,0.0,0.0001447,3142.6
312,train,knowledge,279,A,1024,0.0,0.0002727,8325.5
312,train,knowledge,279,A,2048,0.0,0.0005287,12729.1
312,train,knowledge,279,A,4096,0.0,0.0010407,25563.8
312,train,knowledge,279,B,512,0.0,0.0002534,10593.2
312,train,knowledge,279,B,1024,0.0,0.0004838,20908.8
312,train,knowledge,279,B,2048,0.0,0.0009446,42581.6
312,train,knowledge,279,B,4096,0.0,0.0009329,42399.9
312,train,knowledge,279,C,512,0.0,0.0001258,5357.9
312,train,knowledge,279,C,1024,0.0,0.0001956,8950.0
312,train,knowledge,279,C,2048,0.0,0.000433,10292.3
312,train,knowledge,279,C,4096,0.0,0.0002182,11075.3
312,train,knowledge,279,D,512,0.0,0.0001483,10649.9
312,train,knowledge,279,D,1024,0.0,0.0002763,18961.8
312,train,knowledge,279,D,2048,0.0,0.0005323,55186.3
312,train,knowledge,279,D,4096,1.0,0.0007088,51296.4
312,train,knowledge,279,E,512,0.0,0.0006466,3140.5
312,train,knowledge,279,E,1024,0.0,0.0012098,6870.7
312,train,knowledge,279,E,2048,0.0,0.0023362,34499.5
312,train,knowledge,279,E,4096,0.0,0.004589,27663.2
313,train,multihop_qa,3067,A,512,0.0,0.000312,3505.3
313,train,multihop_qa,3067,A,1024,0.0,0.00044,9148.5
313,train,multihop_qa,3067,A,2048,0.01932,0.000696,12939.8
313,train,multihop_qa,3067,A,4096,0.0,0.001208,25462.6
313,train,multihop_qa,3067,B,512,1.0,0.0003268,4101.4
313,train,multihop_qa,3067,B,1024,1.0,0.0003232,3942.9
313,train,multihop_qa,3067,B,2048,1.0,0.0003381,5232.2
313,train,multihop_qa,3067,B,4096,1.0,0.0003259,4102.5
313,train,multihop_qa,3067,C,512,0.0,0.0002594,536.5
313,train,multihop_qa,3067,C,1024,0.0,0.0002594,356.1
313,train,multihop_qa,3067,C,2048,0.0,0.0002594,335.7
313,train,multihop_qa,3067,C,4096,0.0,0.0002594,483.5
313,train,multihop_qa,3067,D,512,1.0,0.0002856,4944.3
313,train,multihop_qa,3067,D,1024,0.0,0.0004821,15174.5
313,train,multihop_qa,3067,D,2048,0.0,0.0007381,27999.0
313,train,multihop_qa,3067,D,4096,1.0,0.0008216,32709.6
313,train,multihop_qa,3067,E,512,0.0,0.0014701,3141.1
313,train,multihop_qa,3067,E,1024,0.0,0.0020336,4361.0
313,train,multihop_qa,3067,E,2048,0.0,0.0031597,34646.9
313,train,multihop_qa,3067,E,4096,1.0,0.0042281,10795.4
314,test,math_comp,109,A,512,1.0,4.92e-05,1600.6
314,test,math_comp,109,A,1024,1.0,4.92e-05,1163.2
314,test,math_comp,109,A,2048,1.0,4.92e-05,1611.7
314,test,math_comp,109,A,4096,1.0,4.92e-05,1236.8
314,test,math_comp,109,B,512,0.0,0.0002391,11223.4
314,test,math_comp,109,B,1024,1.0,0.0002571,12109.8
314,test,math_comp,109,B,2048,1.0,0.0002643,12477.5
314,test,math_comp,109,B,4096,1.0,0.0002544,12444.3
314,test,math_comp,109,C,512,0.0,0.000111,3084.2
314,test,math_comp,109,C,1024,1.0,6.06e-05,2859.6
314,test,math_comp,109,C,2048,1.0,0.0001214,3770.2
314,test,math_comp,109,C,4096,1.0,6.22e-05,2638.6
314,test,math_comp,109,D,512,1.0,1.62e-05,1305.2
314,test,math_comp,109,D,1024,1.0,1.44e-05,1212.8
314,test,math_comp,109,D,2048,1.0,4.04e-05,3380.0
314,test,math_comp,109,D,4096,1.0,1.54e-05,921.1
314,test,math_comp,109,E,512,1.0,0.0004849,3408.1
314,test,math_comp,109,E,1024,1.0,0.0004937,4453.4
314,test,math_comp,109,E,2048,1.0,0.000494,1302.1
314,test,math_comp,109,E,4096,1.0,0.0004849,3562.8
315,train,math_olympiad,129,A,512,0.0,0.0001357,4385.3
